"name","address","price","lon","lat"
"秘密花園","花蓮縣 吉安鄉仁和村仁光81號",5000,121.5855176,23.9517874
"茗新休閒花園民宿","花蓮縣 吉安鄉慶豐村慶豐十一街31號",500,121.5628676,23.9782229
"雲香園民宿","花蓮縣 吉安鄉稻香村廣賢路1段238巷8號",1600,121.5787918,23.9545855
"溫蒂花園","花蓮縣 吉安鄉太昌村明義六街25號",1700,121.5590557,23.9963029
"峇里情人","花蓮縣 吉安鄉福興村福興七街459號",1900,121.5522469,23.9652272
"吉吉小鎮民宿","花蓮縣 吉安鄉宜昌村吉祥四街16之1號",1100,121.5841868,23.9748256
"京品花園民宿","花蓮縣 吉安鄉仁安村南海四街41號",1400,121.595795,23.9507212
"逸鄉休閒民宿","花蓮縣 吉安鄉太昌村明義五街93號",1500,121.562682,23.9921132
"蒲舍優質民宿","花蓮縣 吉安鄉勝安村勝安二街35巷2號",1500,121.5876111,23.9758209
"小王子民宿","花蓮縣 吉安鄉仁安村海岸路645巷42弄9號",1400,121.5870623,23.9410851
"青山河畔民宿","花蓮縣 吉安鄉慶豐村北安街181號",1800,121.5775295,23.9782235
"海之戀民宿","花蓮縣 吉安鄉仁安村海岸路645巷42弄16號",1800,121.5871354,23.9413922
"大山休閒民宿","花蓮縣 吉安鄉太昌村明義六街69巷10號",1380,121.5587848,23.9944639
"天地．藝術","花蓮縣 吉安鄉勝安村中原路一段49巷15號",1600,121.5896293,23.9776874
"幸福紀行民宿","花蓮縣 吉安鄉仁安村海岸路645巷42弄15號",1400,121.5875924,23.940735
"官家花園","花蓮縣 吉安鄉仁安村南海五街130號",1600,121.5926541,23.950437
"滌塵居民宿","花蓮縣 吉安鄉吉安村吉昌二街220巷32號",1600,121.5636632,23.9711718
"溯溪民宿","花蓮縣 吉安鄉吉安村吉昌二街220巷30號",1600,121.5633542,23.9709401
"茱麗葉民宿","花蓮縣 吉安鄉稻香村吉興路2段140號",1600,121.5709446,23.9609067
"好所在民宿","花蓮縣 吉安鄉吉安村吉昌二街170巷13號",1800,121.5644202,23.9698653
"翠園民宿","花蓮縣 吉安鄉吉昌三街135號",2100,121.5690009,23.9658035
"羽庭居民宿","花蓮縣 吉安鄉稻香村稻興一街6號",1000,121.57125,23.9523849
"桔園民宿","花蓮縣 吉安鄉稻香村廣豐一街56號",1500,121.5793875,23.9614612
"山之谷民宿","花蓮縣 吉安鄉太昌村明仁二街277號",1800,121.569922,23.9922489
"夏朵內小築","花蓮縣 吉安鄉慶豐村慶豐十一街212號",5000,121.566448,23.9830806
"知卡宣田園民宿","花蓮縣 吉安鄉仁和村南海八街325號",1500,121.5842795,23.947068
"方翊民宿","花蓮縣 吉安鄉南昌村文化七街27-1號",1000,121.5811365,23.9715598
"加南美地民宿","花蓮縣 吉安鄉慶豐村慶豐九街106巷12號",1800,121.5688426,23.9797047
"閒雲居花園民宿","花蓮縣 吉安鄉東海六街195號",1500,121.5989534,23.9624755
"樂以居民宿","花蓮縣 吉安鄉永興村永興二街201號",1500,121.565384,23.942908
"碧海藍天民宿","花蓮縣 吉安鄉仁安村南海十街143巷2弄16號",1400,121.5874367,23.9415997
"教師家民宿","花蓮縣 吉安鄉勝安村慈惠四街170巷2號",900,121.5871718,23.9787151
"峇里戀人","花蓮縣 吉安鄉中山路三段953巷",3200,121.5454165,23.9814146
"奇萊亞","花蓮縣 吉安鄉福興村中央路一段681號",1920,121.5657026,23.9630791
"山緹庭園","花蓮縣 吉安鄉南華村福昌路801巷12號",1330,121.5489264,23.9619586
"楓林山莊","花蓮縣 吉安鄉福興村山上65號",1600,121.5436092,23.9668003
"陽光綠地日式庭園","花蓮縣 吉安鄉福昌路450-1號",2000,121.5567878,23.9584431
"慈惠香居","花蓮縣 吉安鄉慈惠二街72巷23號",900,121.5863521,23.9767273
"喜歡農莊","花蓮縣 吉安鄉稻香村廣賢路一段219號",2000,121.5801738,23.9572857
"城市生活概念館","花蓮縣 吉安鄉海岸路645巷42弄13號",1300,121.5875924,23.940735
"函園旅店","花蓮縣 吉安鄉慈惠二街116號",1980,121.585138,23.9765876
"花蓮蘭博海景民宿","花蓮縣 吉安鄉光華村三鄰南濱路一段506-3號",1800,121.5948507,23.9412811
"吉野精棧","花蓮縣 吉安鄉稻香路55號",3350,121.5705025,23.9625357
"花蓮自強夜宿","花蓮縣 吉安鄉自強路541-2號",1700,121.5926021,23.9877544
"山水的故鄉","花蓮縣 吉安鄉宜昌村吉祥五街7號",1400,121.5831526,23.9749906
"亞馨民宿","花蓮縣 吉安鄉吉安村吉昌二街242號",1850,121.5621364,23.9708336
"站前9號","花蓮縣 吉安鄉南昌村南昌路9號",1800,121.5820932,23.9683382
"水果藝藍民宿","花蓮縣 吉安鄉海岸路645巷42弄1號",1500,121.5875349,23.9407394
"浮生閒情民宿","花蓮縣 吉安鄉中山路一段115巷12號",1500,121.5896621,23.9648803
"泰德民宿","花蓮縣 吉安鄉太昌村明義五街78號",1680,121.5633312,23.9933514
"琉鑫夢田","花蓮縣 吉安鄉永安村吉安路1段165-8號",2400,121.5722655,23.9866466
"木目心居民宿","花蓮縣 吉安鄉南昌村文化七街27之2號",1800,121.5810549,23.9715426
"漁夫民宿10號","花蓮縣 吉安鄉中山路一段115巷10號",2000,121.5896843,23.9648433
"水晶閣民宿","花蓮縣 吉安鄉勝安村自強路198號之1",950,121.587636,23.9801939
"洄瀾灣渡假別墅","花蓮縣 吉安鄉仁安村海濱路15號",1800,121.6139574,23.9723716
"松芸居休閒民宿","花蓮縣 吉安鄉稻香村吉豐路2段31號",1800,121.5729889,23.9606503
"辰發民宿","花蓮縣 吉安鄉慶豐村慶北三街248巷1號",2200,121.5655089,23.9833895
"遇見幸福","花蓮縣 吉安鄉仁里村中山路1段115巷6號",1400,121.5897252,23.9647744
"居亭民宿","花蓮縣 吉安鄉吉安村吉昌一街205-5號",1200,121.5643582,23.9719571
"吉琍林園民宿","花蓮縣 吉安鄉福興村福興六街438號",1600,121.5584936,23.9645784
"真善美","花蓮縣 吉安鄉福興村吉昌三街267巷30號",1200,121.5715548,23.9644193
"松格民宿","花蓮縣 吉安鄉仁里村仁里五街78-1號",1000,121.5900154,23.9694693
"海蒂斯民宿","花蓮縣 吉安鄉東海15街80巷19弄40號",1800,121.5938844,23.9621741
"馬卡龍民宿","花蓮縣 吉安鄉自立二街2巷1號",1800,121.5909765,23.9819244
"山海香戀","花蓮縣 吉安鄉中山路一段216號",1800,121.5863175,23.9689762
"爐鼎榮民宿","花蓮縣 吉安鄉北昌村建昌路100號",1200,121.5936301,23.9881208
"仙女家民宿","花蓮縣 吉安鄉中山路三段127號",1200,121.5737359,23.9762628
"香柚園休閒民宿","花蓮縣 吉安鄉太昌村明義五街112號",1200,121.5620654,23.9915072
"海石生活館","花蓮縣 吉安鄉明義七街159號",1400,121.5536683,23.9870457
"新雅閣民宿","花蓮縣 吉安鄉勝安村慈惠四街229號",1500,121.5855387,23.9789922
"阿南達","花蓮縣 吉安鄉太昌村明義三街210巷16號",2500,121.5668766,23.9888289
"純舍渡假民宿","花蓮縣 吉安鄉東海十五街80巷19弄48號",1680,121.5927435,23.962473
"南洋風情民宿","花蓮縣 吉安鄉稻香村廣豐路83巷7號",1280,121.5749172,23.9553951
"花蓮希臘手作旅店","花蓮縣 吉安鄉建昌路140巷8弄7號",600,121.593396,23.989115
"高貴不貴","花蓮縣 吉安鄉福興村福興二街12之2號",1500,121.561183,23.9686629
"雙橡園","花蓮縣 吉安鄉太昌村山邊140之2號",2800,121.5490178,23.9931199
"城市莊敬","花蓮縣 吉安鄉莊敬路113號",1500,121.5954998,23.9883961
"真自在","花蓮縣 吉安鄉慈惠四街236巷27弄7號",1600,121.5911207,23.9762505
"協同民宿","花蓮縣 吉安鄉吉安村吉興三街127巷18-1號",1000,121.5657356,23.9744076
"來敲門民宿","花蓮縣 吉安鄉永興七街29巷7號",2000,121.5669046,23.9532295
"大花紫薇","花蓮縣 吉安鄉慶豐村中山路三段682巷17號",2300,121.5778977,23.9738329
"依楓民宿","花蓮縣 吉安鄉吉安路三段162號",1200,121.5588349,23.9665875
"花現民宿","花蓮縣 吉安鄉南華村山下路8-1號",2200,121.5453168,23.9584264
"浪花主題民宿","花蓮縣 吉安鄉仁安村南海十街143巷1弄5號",1400,121.5879532,23.9413135
"米亞麥","花蓮縣 吉安鄉荳蘭二街58號",2200,121.586464,23.9759676
"觀星水閣民宿","花蓮縣 吉安鄉東里十五街121巷16號",1600,121.598647,23.9598
"花欣蘭園民宿","花蓮縣 吉安鄉福興村福興六街51號",1800,121.561853,23.9625009
"百合民宿","花蓮縣 吉安鄉宜昌村吉祥四街20號",1300,121.5839904,23.9747486
"光華農場田莊民宿","花蓮縣 吉安鄉光華村1鄰光華七街18號",1000,121.5675517,23.9340086
"No.Six","花蓮縣 吉安鄉明義五街80巷6號",1500,121.5652149,23.9960155
"雅爾富的家民宿","花蓮縣 吉安鄉宜昌村南山一街32號",1400,121.582943,23.9750127
"立群花園民宿","花蓮縣 吉安鄉仁安村南海四街47號",1100,121.5957881,23.9507063
"山腳民宿","花蓮縣 吉安鄉太昌村中山路四段103號",1500,121.5522587,23.9880024
"時代民宿","花蓮縣 吉安鄉東里十四街13號",1400,121.5977262,23.9631852
"踩風民宿","花蓮縣 吉安鄉福興村11鄰福興七街500號",2500,121.5524119,23.9654825
"山水的故鄉","花蓮縣 吉安鄉宜昌村吉祥五街7號",1200,121.5831526,23.9749906
"東東休閒民宿","花蓮縣 吉安鄉太昌村永昌街562號",1400,121.5649571,23.9917718
"蝶泊遠近民宿","花蓮縣 吉安鄉南華村吉安路五段30號",1200,121.553905,23.959536
"卡蓮CO民宿","花蓮縣 吉安鄉吉安村吉昌一街169號",1200,121.564936,23.9715497
"福園古厝民宿","花蓮縣 吉安鄉仁安村海濱路48號",1800,121.6146713,23.972915
"未央藝術民宿","花蓮縣 吉安鄉南昌村昌隆八街10巷2號",1000,121.57758,23.9700489
"思森活田園民宿","花蓮縣 吉安鄉永吉七街239號",2600,121.5647981,23.946774
"橘園雅築","花蓮縣 吉安鄉光華九街70號",1600,121.5620596,23.9326964
"古拉民宿","花蓮縣 吉安鄉光華村華城8街121號",9500,121.5757226,23.9311227
"真愛民宿","花蓮縣 吉安鄉仁里五街65巷2號",1500,121.5872752,23.9694202
"白色宮殿","花蓮縣 吉安鄉北安街31號",2200,121.5836316,23.9877268
"詩莉亞民宿","花蓮縣 吉安鄉永安村建國路二段14號",2200,121.5843692,23.9890841
"想住民宿","花蓮縣 吉安鄉北昌村4鄰建國路一段287巷12號",2000,121.5966041,23.9848698
"彩繪人生精緻民宿","花蓮縣 吉安鄉南海十街143巷2弄15號",2600,121.5871867,23.9415551
"撒花庄庭園民宿","花蓮縣 吉安鄉南海三街316之1號",2300,121.587641,23.956693
"紡織娘浪漫民宿","花蓮縣 吉安鄉華城八街113號",7800,121.5757487,23.9311949
"陶林小屋民宿","花蓮縣 吉安鄉慶豐11街245巷7弄10號",1500,121.549494,23.9557705
"EZday民宿","花蓮縣 吉安鄉吉祥三街22號",1600,121.584909,23.9747748
"彩虹可樂城堡","花蓮縣 吉安鄉吉豐路2段202號",2500,121.5761351,23.9627221
"法那斯民宿A館","花蓮縣 吉安鄉吉興一街326巷1號",2000,121.5779763,23.9750761
"Little Bar小酒吧","花蓮縣 吉安鄉南濱路一段510之1號",NA,121.5948507,23.9412811
"歐系客","花蓮縣 吉安鄉勝安一街50巷7號(勝安公園旁)",2400,121.5888233,23.9751328
"甜蜜的家民宿","花蓮縣 吉安鄉文化五街78號",1600,121.5804241,23.9704667
"月光田園","花蓮縣 吉安鄉廣豐二街248號",2200,121.5801325,23.9599412
"@Home像個家","花蓮縣 吉安鄉明仁一街51巷32號",1400,121.5791232,23.9885665
"花蓮大碗民宿","花蓮縣 吉安鄉東里一街155號",1000,121.5921697,23.9652559
"愛爾蘭名宿","花蓮縣 吉安鄉慶豐村中山路3段532-2號",1600,121.5653837,23.9808696
"馨晴民宿","花蓮縣 吉安鄉吉安村吉昌二街250號",1500,121.5619974,23.9709869
"花境鄉村民宿","花蓮縣 壽豐鄉志學村忠孝81之49號",2800,121.5143461,23.8798968
"地中海戀人","花蓮縣 壽豐鄉鹽寮村福德28號",2200,121.5616324,23.9679789
"藍海風情","花蓮縣 壽豐鄉鹽寮村鹽寮200之2號",2300,121.5981732,23.87023
"薩爾茲堡莊園","花蓮縣 壽豐鄉月眉村月眉三段127號",2600,121.5544471,23.8697546
"梯田山","花蓮縣 壽豐鄉豐山村山邊路二段83巷12號",3500,121.480488,23.8590734
"以合金寨","花蓮縣 壽豐鄉米棧村6鄰米棧二段3號之1",3960,121.5224391,23.7882175
"儷舍","花蓮縣 壽豐鄉鹽寮村大坑65號",3800,121.6032298,23.9112413
"礁岩海灣","花蓮縣 壽豐鄉鹽寮村大橋24-6號",2520,121.6053205,23.9237759
"草海桐","花蓮縣 壽豐鄉鹽寮村6鄰福德49-5號",2600,121.561593,23.9681654
"斯圖亞特","花蓮縣 壽豐鄉鹽寮村6鄰福德80號",6480,121.5610862,23.9670731
"莫內花園","花蓮縣 壽豐鄉池南路一段138號",1900,121.5055085,23.9240251
"海月民宿","花蓮縣 壽豐鄉鹽寮村鹽寮176號",1700,121.5992238,23.8736651
"日光海岸","花蓮縣 壽豐鄉鹽寮村福德123號",2000,121.6031148,23.8907175
"笛之森","花蓮縣 壽豐鄉豐坪路三段1135巷190號",3600,121.5544154,23.8957173
"噗嚨共民宿","花蓮縣 壽豐鄉志學村17鄰忠孝147號",4600,121.5556234,23.9224041
"the ISLAND小島","花蓮縣 壽豐鄉鹽寮村鹽寮111號",2200,121.5981732,23.87023
"暗礁碼頭","花蓮縣 壽豐鄉鹽寮村福德107號",1800,121.602806,23.8898844
"海平面海景會館","花蓮縣 壽豐鄉鹽寮村180號",1500,121.5883709,23.8687925
"花蓮逍遙山莊","花蓮縣 壽豐鄉鹽寮村山嶺36號",3400,121.5883709,23.8687925
"綠舍","花蓮縣 壽豐鄉大學路二段63巷61號",2000,121.5535936,23.8973132
"境外漂流","花蓮縣 壽豐鄉鹽寮村福德65號",3000,121.6008515,23.8835634
"沐海民宿","花蓮縣 壽豐鄉鹽寮村福德196號",2000,121.6041513,23.9025926
"米拉夢地民宿","花蓮縣 壽豐鄉溪口村牧場161號",3200,121.482888,23.821161
"浪花一朵朵民宿","花蓮縣 壽豐鄉鹽寮村鹽寮76號",2600,121.5978769,23.8657071
"羊角村民宿","花蓮縣 壽豐鄉鹽寮村福德51號",2800,121.6006551,23.883184
"海明蔚","花蓮縣 壽豐鄉鹽寮村福德56號",3900,121.6016139,23.8829455
"雲山水民宿","花蓮縣 壽豐鄉豐坪路二段二巷201弄18號",4500,121.5138752,23.8269736
"海揚農莊民宿","花蓮縣 壽豐鄉溪口村廣玄1-1號",2100,121.472522,23.8226814
"海灣32","花蓮縣 壽豐鄉鹽寮村大橋32號",3800,121.6053205,23.9237759
"海漾民宿","花蓮縣 壽豐鄉鹽寮村台11線16.7公里處",3300,121.5982383,23.8692088
"如果海","花蓮縣 壽豐鄉鹽寮村鹽寮79號",3000,121.5981732,23.87023
"豐田安琪花園","花蓮縣 壽豐鄉豐裡村豐正路一段65號",3600,121.500472,23.8378827
"禾園悅舍","花蓮縣 壽豐鄉大學路二段63巷90號",1800,121.5547746,23.8986552
"越牆工園民宿","花蓮縣 壽豐鄉鹽寮村鹽寮146號",2800,121.5986433,23.8707053
"綠柳莊","花蓮縣 壽豐鄉豐山村中山路101巷15號",3800,121.492134,23.8440543
"水漾海景","花蓮縣 壽豐鄉鹽寮村福德50號",3200,121.5610503,23.9672397
"橋下105民宿","花蓮縣 壽豐鄉志學村橋下105號",1800,121.5556234,23.9224041
"好望角海夜景民宿","花蓮縣 壽豐鄉鹽寮村山嶺9-6號",2400,121.5904611,23.8938014
"落羽松別館民宿","花蓮縣 壽豐鄉壽豐村公園路61號",1800,121.5068108,23.8706404
"小雨蛙生態農場","花蓮縣 壽豐鄉豐山村魚塘路36號",2000,121.4927337,23.8580906
"村上春宿","花蓮縣 壽豐鄉志學村中正路238號",1200,121.539096,23.905765
"近月旭海","花蓮縣 壽豐鄉鹽寮村鹽寮152號",2700,121.5991279,23.8716572
"十二號橋空間","花蓮縣 壽豐鄉鹽寮村橄樹腳16號",2000,121.582747,23.821756
"葛莉絲莊園民宿","花蓮縣 壽豐鄉豐山村魚塘43號",4950,121.4931122,23.8587951
"發現樹湖民宿","花蓮縣 壽豐鄉樹湖村大湖角1號",3690,121.4746526,23.8340253
"潭心閣民宿","花蓮縣 壽豐鄉池南村林園路3之1號",3200,121.504701,23.9224315
"聖托里尼民宿","花蓮縣 壽豐鄉鹽寮村福德107-1號",2000,121.602806,23.8898844
"微風星情民宿","花蓮縣 壽豐鄉豐坪村豐坪路2段10巷3號",1000,121.506803,23.8309381
"倆呆休閒別墅","花蓮縣 壽豐鄉豐山村和平街21號",1600,121.4855175,23.8485031
"東華嘉年華民宿","花蓮縣 壽豐鄉志學村中正路156之2號",800,121.5337161,23.9052021
"四季豐情民宿","花蓮縣 壽豐鄉豐坪村豐坪路2段76巷11號",1200,121.50703,23.8312571
"湖居歲月","花蓮縣 壽豐鄉池南路一段42號",1600,121.5056491,23.9293199
"悅庭渡假花園","花蓮縣 壽豐鄉志學村路內136號",2000,121.5282734,23.9064931
"美皇后8NICE民宿","花蓮縣 壽豐鄉共和村理想路2號",1500,121.5256886,23.8663444
"邀月小築民宿","花蓮縣 壽豐鄉志學村忠孝街81號",1200,121.5143461,23.8798968
"東華白川夢想屋","花蓮縣 壽豐鄉平和村大學路二段63巷55之5號",1800,121.5537013,23.8972791
"窗外的海","花蓮縣 壽豐鄉鹽寮大坑37號",2300,121.5598345,23.8593411
"天石山莊民宿","花蓮縣 壽豐鄉池南村池南路一段106號",1200,121.50512,23.925873
"後山歲月民宿","花蓮縣 壽豐鄉志學村中山路2段186號",1200,121.5294616,23.9044521
"雲上太陽","花蓮縣 壽豐鄉志學村中正路261巷48號",1800,121.537411,23.9075141
"海洋芳鄰","花蓮縣 壽豐鄉鹽寮村鹽寮204號",2600,121.5981732,23.87023
"坲卡夏莊園","花蓮縣 壽豐鄉豐坪村東富街256號",3400,121.508546,23.83654
"牛山呼庭民宿","花蓮縣 壽豐鄉水璉村牛山39之5號",1300,121.5608362,23.7672968
"語畫小鎮","花蓮縣 壽豐鄉豐山村中興街253號",1500,121.4901333,23.8521359
"鹽寮民宿","花蓮縣 壽豐鄉鹽寮村大坑57號",2000,121.602949,23.90317
"海中天會館","花蓮縣 壽豐鄉鹽寮村大橋36之10號",2680,121.610117,23.935094
"星夜觀海","花蓮縣 壽豐鄉鹽寮村福德16-1號",3000,121.602806,23.8898844
"妮可幸福villa民宿","花蓮縣 壽豐鄉池南村6鄰荖溪51之1號",7600,121.50637,23.90035
"魚兒想家","花蓮縣 壽豐鄉鹽寮村大坑35號",2400,121.602949,23.90317
"田園夢120","花蓮縣 壽豐鄉志學村忠孝120號",1500,121.5556234,23.9224041
"耕夢園民宿","花蓮縣 壽豐鄉溪口村溪口路233號",1200,121.4759612,23.8217385
"逸心園","花蓮縣 壽豐鄉大學路二段63巷51號",1500,121.5533337,23.8967245
"藍白舍","花蓮縣 壽豐鄉鹽寮村大橋28號",3200,121.6053205,23.9237759
"牧雲民宿","花蓮縣 壽豐鄉志學村忠孝128號",1800,121.5556234,23.9224041
"藍海星辰民宿","花蓮縣 壽豐鄉鹽寮村鹽寮200-3號",1800,121.5981732,23.87023
"心身活休閒農莊","花蓮縣 壽豐鄉豐裡村中山路72巷49弄10號",900,121.4972309,23.84771
"香榭麗舍民宿","花蓮縣 壽豐鄉平和村大學路2段63巷108弄31號",1600,121.553982,23.8996357
"光復糖廠","花蓮縣 光復鄉大進村糖廠街19號",2160,121.4206331,23.6587185
"盛夏的軌跡","花蓮縣 光復鄉大同村佛祖街8巷5號",1300,121.4333061,23.6636164
"欣綠農園","花蓮縣 光復鄉大全村大全街60號",2400,121.4091837,23.6578313
"上大和","花蓮縣 光復鄉大平村中學街78號",1425,121.4288295,23.670649
"甜蜜家101","花蓮縣 光復鄉大平村6鄰自強路101號",1800,121.4273932,23.6661273
"楓情莊園","花蓮縣 光復鄉佛祖街330號",2600,121.4343546,23.6695212
"花東歇腳站","花蓮縣 光復鄉大進村復興街1號",1200,121.419997,23.653341
"砝傣岸","花蓮縣 光復鄉大進村中興路176巷1弄2號",1200,121.4194652,23.6582881
"馬太鞍拉藍的家","花蓮縣 光復鄉大全村大全街42巷15號",1100,121.4128559,23.6583795
"大興民宿","花蓮縣 光復鄉大興村民權路49巷5號",1600,121.3907057,23.6339703
"馬太鞍驛棧","花蓮縣 光復鄉中山路2段85號",1200,121.4219848,23.6627704
"荷雅居","花蓮縣 豐濱鄉港口村大港口1之8號",700,121.501571,23.4708648
"崖上民宿","花蓮縣 豐濱鄉新社村新社211號",2600,121.5325001,23.6366697
"緩慢石梯坪民宿","花蓮縣 豐濱鄉港口村1鄰石梯灣123號",4500,121.510807,23.490321
"海印民宿","花蓮縣 豐濱鄉新社村新社212號",3800,121.5322628,23.6395321
"聖地牙哥民宿","花蓮縣 豐濱鄉港口村石梯灣120號",3500,121.5082744,23.4879493
"來去海邊民宿","花蓮縣 豐濱鄉豐濱村永豐1之2號",1800,121.5215731,23.6015603
"後湖水月","花蓮縣 豐濱鄉磯崎村後湖19號",3900,121.54517,23.71263
"石梯緣","花蓮縣 豐濱鄉港口村石梯灣119號",1800,121.511632,23.4907951
"藍色珊瑚礁","花蓮縣 豐濱鄉靜浦村三富橋58號",2600,121.4961751,23.4471498
"沙漠風情","花蓮縣 豐濱鄉港口村石梯灣117之1號",2900,121.5097695,23.488833
"石梯灣118民宿","花蓮縣 豐濱鄉港口村石梯灣118號",2400,121.5040644,23.5018823
"半月灣民宿","花蓮縣 豐濱鄉磯崎村磯崎98號",2000,121.548015,23.7158957
"向上民宿","花蓮縣 豐濱鄉港口村大港口97號",1200,121.4890373,23.4684528
"千禧山莊民宿","花蓮縣 豐濱鄉靜浦村三富橋52號",1600,121.4961751,23.4471498
"海天民宿","花蓮縣 豐濱鄉新社村新社171號",1500,121.5361115,23.6515981
"加勒比海民宿","花蓮縣 豐濱鄉港口村石梯坪2之8號",3000,121.508851,23.49139
"四方屋裡","花蓮縣 瑞穗鄉溫泉路一段134號",1800,121.3692685,23.4962589
"靜廬渡假別墅","花蓮縣 瑞穗鄉富興村中正北路三段238號",2600,121.3821439,23.5649148
"六心居","花蓮縣 瑞穗鄉瑞祥村南元路310號",4200,121.3598812,23.4947845
"依比鴨鴨","花蓮縣 瑞穗鄉瑞祥村七賢路50號",3800,121.3641139,23.5011513
"千草園民宿","花蓮縣 瑞穗鄉中山路2段208-1號",2000,121.387658,23.494861
"歸園田居","花蓮縣 瑞穗鄉瑞祥村南元路359號",1800,121.3695627,23.4897671
"瑞峰溫泉民宿","花蓮縣 瑞穗鄉瑞祥村溫泉路三段2巷36-1號",1800,121.3508398,23.4905944
"新鶴渡假村","花蓮縣 瑞穗鄉中正南路二段76-5號",2200,121.355415,23.4644279
"椰子林溫泉飯店","花蓮縣 瑞穗鄉溫泉路三段199號",1700,121.346173,23.495161
"吉祥庭園","花蓮縣 瑞穗鄉溫泉路三段35-10號",1960,121.350465,23.487375
"鄉間小棧民宿","花蓮縣 瑞穗鄉瑞北村祥北路一段6號",1000,121.367993,23.517318
"檳城農莊","花蓮縣 瑞穗鄉瑞美村中山路二段111號",1800,121.3858445,23.4952161
"原鄉溫泉民宿","花蓮縣 瑞穗鄉瑞祥村五福路325號",2100,121.357301,23.496348
"荷茹雅筑","花蓮縣 瑞穗鄉溫泉路一段143號",900,121.3691836,23.4962432
"穗花田民宿","花蓮縣 瑞穗鄉溫泉路一段23巷1弄16號",3600,121.3753429,23.4971938
"掃叭頂民宿","花蓮縣 瑞穗鄉舞鶴村211-1號",1600,121.3569353,23.4573539
"弘果民宿","花蓮縣 瑞穗鄉中山路1段16號",900,121.3773199,23.4974491
"養和屋","花蓮縣 瑞穗鄉瑞穗村中正北路一段36號",1800,121.3773387,23.498385
"清風茶園","花蓮縣 瑞穗鄉舞鶴村76-3號",1400,121.3598812,23.4628424
"東立茶行","花蓮縣 瑞穗鄉舞鶴村舞鶴251號",1600,121.3570759,23.467981
"林家茶園民宿","花蓮縣 瑞穗鄉舞鶴村74之8號",800,121.3598812,23.4628424
"信號ㄎㄚㄟ厝","花蓮縣 瑞穗鄉瑞穗村成功南路12號",1500,121.376392,23.4965818
"好朋友民宿","花蓮縣 瑞穗鄉瑞美村中山路2段161巷5號",1200,121.386325,23.4945265
"夢之鄉民宿","花蓮縣 瑞穗鄉瑞美村中山路2段167號",1300,121.3867028,23.4948591
"客之屋民宿","花蓮縣 瑞穗鄉瑞穗村民生街63巷43號",1500,121.379078,23.49898
"知音民宿","花蓮縣 瑞穗鄉瑞美村中山路2段161巷6號",1200,121.3831257,23.4960059
"黃家溫泉民宿","花蓮縣 瑞穗鄉瑞祥村北五路321號",1500,121.35697,23.496365
"山妍四季民宿","花蓮縣 富里鄉竹田村富田88號",2600,121.2978434,23.2093008
"奇巧民宿","花蓮縣 富里鄉竹田村富田39-3號",1200,121.2794359,23.2146512
"低調民宿","花蓮縣 富里鄉竹田村10鄰富田81-2號",2400,121.3255688,23.2041991
"月荷塘","花蓮縣 富里鄉羅山村東湖53號",1600,121.2783897,23.2011879
"玉溫泉民宿","花蓮縣 富里鄉吳江村安通58之9號",1800,121.341393,23.280229
"忘憂驛棧","花蓮縣 富里鄉萬寧村萬寧59之1號",1300,121.2996051,23.2546365
"鐵掌櫃茶舍民宿","花蓮縣 富里鄉竹田村源和路11-1號",1300,121.2784784,23.2167413
"彭大媽食堂","花蓮縣 富里鄉竹田村雲閩25鄰36號",1440,121.281795,23.221298
"德德的家民宿","花蓮縣 富里鄉東里村安靜街6號",1000,121.3044844,23.2670116
"益順休閒農莊","花蓮縣 富里鄉竹田村雲閩15號",2000,121.3124487,23.2197931
"忘憂園民宿","花蓮縣 富里鄉竹田村雲閩33號",1600,121.3136142,23.2193147
"利家庄","花蓮縣 富里鄉東里村大莊路59-2號",1200,121.3044177,23.2684858
"宇馨藝民宿","花蓮縣 秀林鄉富世村富世1-16號",2000,121.624489,24.1530166
"走過虹橋","花蓮縣 秀林鄉崇德村三鄰崇德210號",2500,121.6441334,24.1498857
"月映莊園","花蓮縣 秀林鄉景美村加灣178-25號",1680,121.608921,24.0819913
"太魯閣民宿","花蓮縣 秀林鄉崇德村三鄰崇德198之12號",1900,121.6521188,24.1625819
"哇旦民宿","花蓮縣 秀林鄉景美村加灣72-2號",1200,121.6054139,24.079554
"砂卡礑","花蓮縣 秀林鄉富世村富世141號",1500,121.622203,24.148765
"山中傳奇","花蓮縣 秀林鄉花蓮市石壁街26號",2200,121.5585941,24.0019321
"太魯閣喜悅山莊","花蓮縣 秀林鄉崇德村崇德200號",2900,121.6521188,24.1625819
"嵐天小築民宿","花蓮縣 秀林鄉秀林村民治路35-5號",1000,121.636586,24.1261833
"立霧左邨景觀民宿","花蓮縣 秀林鄉崇德村3鄰崇德198-15號",2400,121.6521188,24.1625819
"荖萊居民宿","花蓮縣 秀林鄉秀林村民治路75之5號",1900,121.6327391,24.1258561
"翔廬民宿","花蓮縣 秀林鄉佳民村佳民95-3號",1600,121.5999361,24.0542042
"峽林咖啡農莊","花蓮縣 秀林鄉秀林村民治78-17號",2000,121.6240936,24.1182406
"阿騫的家","花蓮縣 秀林鄉佳民村佳民25-28號",2300,121.5999361,24.0542042
"阿尼吉民宿","花蓮縣 秀林鄉文蘭村文蘭95號",1500,121.5069711,23.9490028
